,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
TNFAIP8,1.10456127919831e-20,0.498707575049436,0.698,0.433,4.0436883870171e-16,TNFAIP8,up
ST6GAL1,1.13048980392512e-20,-0.970883700763651,0.591,0.75,4.13861012318945e-16,ST6GAL1,down
IER5,1.13556330373043e-20,0.631457736458229,0.757,0.543,4.15718369862673e-16,IER5,up
IRF6,1.16255692338178e-20,0.500656001965728,0.813,0.612,4.25600464080837e-16,IRF6,up
LGALS7,1.16550300767605e-20,1.13971903799288,0.443,0.157,4.26678996080126e-16,LGALS7,up
RPL39,1.17594831604958e-20,0.491994051294343,0.979,0.984,4.3050291902259e-16,RPL39,up
GPR87,1.21712780259318e-20,0.309458397820319,0.494,0.207,4.45578317251338e-16,GPR87,up
PLCH1,1.25886203281817e-20,-0.463414152245334,0.026,0.325,4.60856801594404e-16,PLCH1,down
TAF9B,1.27122180740383e-20,0.293990220117141,0.417,0.161,4.65381591472468e-16,TAF9B,up
GEN1,1.27878461328661e-20,0.269678070466359,0.451,0.171,4.68150259078094e-16,GEN1,up
RPS6KA5,1.33625231304195e-20,0.44737302246449,0.757,0.473,4.89188609281526e-16,RPS6KA5,up
GTSE1,1.56219642015228e-20,0.254887283721971,0.285,0.072,5.71904487453547e-16,GTSE1,up
AK1,1.62922799037451e-20,-0.552853274098204,0.404,0.63,5.96444074996205e-16,AK1,down
RANBP1,1.69237765718225e-20,0.603530761014255,0.809,0.659,6.1956253651785e-16,RANBP1,up
CCDC88A,1.72005385339179e-20,0.409171336618772,0.528,0.245,6.296945151882e-16,CCDC88A,up
WEE1,1.86005178887695e-20,0.65837019468507,0.8,0.564,6.80946359389961e-16,WEE1,up
NRXN3,1.90868057403208e-20,-1.18324797436494,0.37,0.617,6.98748871347405e-16,NRXN3,down
HAT1,1.94392397584274e-20,0.431257052003816,0.728,0.465,7.11651128316268e-16,HAT1,up
SERPINB6,2.01789806038034e-20,-0.647727859883181,0.609,0.759,7.38732300924637e-16,SERPINB6,down
GULP1,2.08523515139085e-20,-0.331621386523641,0.187,0.547,7.63383736572675e-16,GULP1,down
RPL36AL,2.18534545374371e-20,-0.463219935310537,0.877,0.934,8.00033117161036e-16,RPL36AL,down
CYBA,2.25117986026469e-20,-0.916268420093607,0.889,0.934,8.241344350443e-16,CYBA,down
MMEL1,2.31702383969402e-20,-0.385191944133729,0.055,0.357,8.48239257473583e-16,MMEL1,down
FIGNL1,2.37460660281168e-20,0.261012129673023,0.391,0.135,8.69319731223329e-16,FIGNL1,up
NLRC5,2.37958781997823e-20,0.324453271850877,0.383,0.131,8.71143305015829e-16,NLRC5,up
CSE1L,2.47890443385485e-20,0.367400284753289,0.647,0.371,9.07502124189921e-16,CSE1L,up
MAP9,2.74472511162287e-20,-0.324142224230236,0.047,0.359,1.00481641611402e-15,MAP9,down
LINC01250,3.1531426154635e-20,-0.734431084868291,0.089,0.403,1.15433398009503e-15,LINC01250,down
LBR,3.64910069170868e-20,0.358484953272053,0.643,0.37,1.33589927222763e-15,LBR,up
CASP8AP2,3.78121296296614e-20,0.400845859372273,0.609,0.326,1.38426425361228e-15,CASP8AP2,up
TIMM17B,3.78550610415695e-20,0.446324062218165,0.715,0.51,1.38583592967082e-15,TIMM17B,up
NCAPG,3.85121759735431e-20,0.34390442929644,0.319,0.092,1.40989225021544e-15,NCAPG,up
PHGDH,3.8848832532937e-20,0.427677323172728,0.596,0.3,1.42221691019829e-15,PHGDH,up
LCN12,4.2854686879955e-20,-0.331486917938148,0.026,0.323,1.56886723198827e-15,LCN12,down
VPS13C,4.31156497732809e-20,-0.639838494547336,0.566,0.776,1.57842082255004e-15,VPS13C,down
GMNN,4.34622775728615e-20,0.362435151871375,0.655,0.36,1.59111051966489e-15,GMNN,up
NRIP3,5.19340002335898e-20,0.338108049502172,0.336,0.105,1.90125181455149e-15,NRIP3,up
DAPK1,5.22292125446147e-20,-0.513264390073561,0.204,0.516,1.9120592420458e-15,DAPK1,down
ERLEC1,5.57327594086006e-20,-0.674295194731364,0.591,0.754,2.04032058918946e-15,ERLEC1,down
H1FX,6.039083452687e-20,0.673322636521313,0.877,0.747,2.21084806119418e-15,H1FX,up
RAI2,6.03995260575087e-20,-0.374153970957668,0.072,0.378,2.21116624943934e-15,RAI2,down
MAGI3,6.11718673211014e-20,0.646148546455228,0.766,0.555,2.2394408907582e-15,MAGI3,up
GLRX,6.19743300750079e-20,-0.651210115922689,0.294,0.557,2.26881824971596e-15,GLRX,down
VBP1,6.20974119855972e-20,0.457976588398508,0.685,0.452,2.27332415538073e-15,VBP1,up
KIF26B,6.62316163791109e-20,-0.520384409547169,0.081,0.391,2.42467324402287e-15,KIF26B,down
SHROOM3,6.70284922919219e-20,-0.549622506857736,0.23,0.542,2.45384607431497e-15,SHROOM3,down
IGFBP3,7.077790320704e-20,-1.36091715221341,0.443,0.676,2.59110825850653e-15,IGFBP3,down
LINC00472,7.53773461072053e-20,-0.717455934288269,0.213,0.507,2.75948926363868e-15,LINC00472,down
CXCL5,7.69453631774946e-20,-1.36824856419376,0.017,0.305,2.8168928005649e-15,CXCL5,down
KDELR3,9.26024849986663e-20,-0.354240905351776,0.077,0.372,3.39008437331618e-15,KDELR3,down
PRRG4,9.78705482767947e-20,0.480848475714662,0.817,0.648,3.58294290186518e-15,PRRG4,up
RPS27L,1.06577973713755e-19,-0.55518383727518,0.668,0.818,3.90171303968687e-15,RPS27L,down
ARPC2,1.06734762827072e-19,0.483191422875139,0.923,0.867,3.90745293233626e-15,ARPC2,up
PLTP,1.10621893101447e-19,-0.537917580528743,0.187,0.503,4.04975688455086e-15,PLTP,down
CNDP2,1.1107530569915e-19,-0.547093817306905,0.583,0.763,4.06635586634018e-15,CNDP2,down
PSIP1,1.13453670342386e-19,0.478706910140629,0.728,0.49,4.15342541756443e-15,PSIP1,up
SHMT2,1.20171991490847e-19,0.412312913756572,0.647,0.383,4.3993764364884e-15,SHMT2,up
TECR,1.20479742790171e-19,0.444410935844608,0.911,0.865,4.41064290380536e-15,TECR,up
TUBA1B,1.21130192909783e-19,0.75546274472577,0.911,0.861,4.43445523223425e-15,TUBA1B,up
REEP4,1.22006253327838e-19,0.272248950888329,0.489,0.214,4.4665269280788e-15,REEP4,up
DIPK2A,1.27653103864795e-19,0.407184530309414,0.63,0.343,4.67325247938627e-15,DIPK2A,up
CCDC3,1.31949511327597e-19,-0.685363383809317,0.077,0.376,4.83053966019199e-15,CCDC3,down
PRDM1,1.3385439326148e-19,0.601371543464696,0.289,0.083,4.90027548290951e-15,PRDM1,up
TMEM41A,1.34482043763873e-19,0.445168364666564,0.647,0.389,4.92325314015164e-15,TMEM41A,up
DCDC2,1.35689956472229e-19,-0.495679740997641,0.017,0.304,4.96747361649183e-15,DCDC2,down
CMIP,1.39069010285829e-19,0.599607737494469,0.838,0.63,5.09117739755393e-15,CMIP,up
RPL36A,1.44062278354237e-19,0.461885636347188,0.966,0.98,5.27397594827026e-15,RPL36A,up
CSK,1.63982089956039e-19,0.340983072505072,0.574,0.319,6.00322033120063e-15,CSK,up
SDR16C5,1.645220989982e-19,0.299110518263255,0.506,0.229,6.02298952222511e-15,SDR16C5,up
RGCC,1.67883296296495e-19,-1.10467624311548,0.362,0.619,6.14603959411839e-15,RGCC,down
GABRP,1.85646684458407e-19,0.355028401709198,0.345,0.113,6.7963394713378e-15,GABRP,up
FBP1,2.01422429440471e-19,-0.400787505825275,0.098,0.403,7.3738737193862e-15,FBP1,down
GATA2-AS1,2.1077498204657e-19,-0.381525429871713,0.136,0.446,7.71626131774289e-15,GATA2-AS1,down
LIMCH1,2.22753738993808e-19,-0.405049716259977,0.166,0.482,8.15479163082431e-15,LIMCH1,down
NFATC2IP,2.35294165187245e-19,0.376787902493538,0.689,0.429,8.61388409333986e-15,NFATC2IP,up
FNDC3A,2.44056931787123e-19,-0.537303035085401,0.557,0.751,8.93468021579479e-15,FNDC3A,down
GRHL3,2.47466001975293e-19,0.371252421032676,0.383,0.141,9.0594828663135e-15,GRHL3,up
TGFBR2,2.57370975751817e-19,-0.501676663181257,0.315,0.593,9.42209405129827e-15,TGFBR2,down
TMEM263,2.69876429072786e-19,-0.468343113006961,0.349,0.634,9.87990619192563e-15,TMEM263,down
ELF4,2.86006760459345e-19,0.30421640398016,0.409,0.163,1.04704214936562e-14,ELF4,up
MORC4,2.87477594037123e-19,0.439195095452821,0.591,0.33,1.0524267240105e-14,MORC4,up
SLC6A20,3.05655660790796e-19,-0.360717986474869,0.021,0.301,1.11897480858902e-14,SLC6A20,down
MSH6,3.07514209993047e-19,0.427878187753433,0.609,0.363,1.12577877136355e-14,MSH6,up
SERPINE1,3.16465882455572e-19,0.4985271613858,0.366,0.126,1.1585499490816e-14,SERPINE1,up
XPO1,3.31327378011459e-19,0.480078133380642,0.834,0.629,1.21295639816215e-14,XPO1,up
SGMS1,3.58631755804107e-19,-0.566986906180241,0.591,0.766,1.31291499482326e-14,SGMS1,down
ZNF486,3.64627838929737e-19,-0.372328327292292,0.017,0.299,1.33486605553787e-14,ZNF486,down
LMO4,3.64711213760932e-19,0.450840135347944,0.732,0.496,1.33517128245739e-14,LMO4,up
LINC01320,3.65591469355674e-19,-0.587236686411779,0.111,0.419,1.33839381016419e-14,LINC01320,down
PADI1,3.71241706536965e-19,0.35599916068828,0.26,0.065,1.35907876346118e-14,PADI1,up
STK33,3.75859396391543e-19,-0.671237291149403,0.026,0.307,1.3759836642498e-14,STK33,down
PKIG,3.76113738265228e-19,-0.316970237343725,0.072,0.367,1.37691478441517e-14,PKIG,down
ZNF91,3.90215637021474e-19,-0.381056014905383,0.209,0.513,1.42854042557191e-14,ZNF91,down
SERBP1,3.95688149021159e-19,0.537100649384503,0.923,0.885,1.44857474475156e-14,SERBP1,up
DDIT4L,4.2446945173651e-19,-0.458453386583191,0.03,0.316,1.55394021586219e-14,DDIT4L,down
IGF2BP2,4.40548815308405e-19,-0.364544663543739,0.43,0.711,1.61280515796254e-14,IGF2BP2,down
HP,4.58512522884346e-19,-1.30205286465364,0.017,0.296,1.6785684950273e-14,HP,down
MEIS1,4.67025434534752e-19,-0.761630872146734,0.643,0.821,1.70973341328827e-14,MEIS1,down
TMEM108,4.75959478913552e-19,-0.360745640714854,0.004,0.278,1.74244005635462e-14,TMEM108,down
GRHL1,6.16956665264158e-19,0.496700275183584,0.477,0.21,2.25861665586556e-14,GRHL1,up
OST4,6.26191614779617e-19,-0.475174263348659,0.872,0.926,2.2924248825467e-14,OST4,down
AC019349.1,6.30121797285406e-19,0.294961505517695,0.319,0.092,2.30681288768214e-14,AC019349.1,up
DUOX2,6.56632232049946e-19,0.312432901183995,0.217,0.045,2.40386493831165e-14,DUOX2,up
ANKRD9,6.58404444431761e-19,0.315936749054678,0.489,0.223,2.41035283062023e-14,ANKRD9,up
MPPED2,6.83395927779492e-19,-0.888545861421087,0.23,0.516,2.50184415200794e-14,MPPED2,down
MFN2,7.11415240398366e-19,0.356707202341092,0.562,0.283,2.60442005357438e-14,MFN2,up
CASP2,7.16385231853496e-19,0.267077739101592,0.515,0.25,2.62261469529246e-14,CASP2,up
FSCN1,7.62460186009751e-19,0.404517700484165,0.57,0.27,2.7912904949631e-14,FSCN1,up
CYSTM1,7.63777376958864e-19,-0.719933443940666,0.651,0.777,2.79611259930871e-14,CYSTM1,down
FHL2,7.82714709765973e-19,-0.644524520220027,0.472,0.734,2.86544028098225e-14,FHL2,down
PPIH,7.92736987146994e-19,0.496201724472982,0.694,0.472,2.90213083624643e-14,PPIH,up
PRKAR2B,8.68859703660236e-19,-0.418526050672084,0.077,0.367,3.18080848912976e-14,PRKAR2B,down
PER3,8.71187559822381e-19,0.520258875486731,0.698,0.447,3.18933053775375e-14,PER3,up
DPP4,9.08702344993031e-19,-0.359468698757638,0.03,0.311,3.32666841478499e-14,DPP4,down
CREB3L1,9.38407412871936e-19,-0.471132716952802,0.068,0.356,3.43541569778287e-14,CREB3L1,down
SAE1,9.50559013374888e-19,0.438474822335554,0.723,0.502,3.47990149206413e-14,SAE1,up
NCALD,1.04374535459961e-18,-0.398824823636907,0.077,0.378,3.82104736865371e-14,NCALD,down
RFC2,1.11422305002551e-18,0.344538664361793,0.532,0.273,4.0790591638384e-14,RFC2,up
ZNF608,1.21571240010473e-18,-0.466602584733431,0.149,0.44,4.4506015255434e-14,ZNF608,down
ARHGAP23,1.27370640879372e-18,0.261315231720567,0.528,0.246,4.66291179195293e-14,ARHGAP23,up
LRRC8A,1.27873286112522e-18,0.456056695055782,0.689,0.45,4.68131313129331e-14,LRRC8A,up
AURKB,1.29273211896579e-18,0.271718981616785,0.255,0.064,4.73256301432185e-14,AURKB,up
PLAAT3,1.34752082151308e-18,-0.371280704468117,0.077,0.363,4.93313897547723e-14,PLAAT3,down
PDZK1IP1,1.36221086323928e-18,-1.16270683210833,0.506,0.715,4.98691774923269e-14,PDZK1IP1,down
FAM135A,1.40072467052676e-18,0.350755224603781,0.591,0.31,5.12791294633141e-14,FAM135A,up
G6PD,1.49873418805651e-18,0.328874975786227,0.583,0.327,5.48671598905607e-14,G6PD,up
RPS25,1.52287792602941e-18,-0.384065484356664,0.974,0.983,5.57510379940107e-14,RPS25,down
TM4SF1,1.52690953797976e-18,0.929090598637672,0.787,0.541,5.58986312759011e-14,TM4SF1,up
ALDOA,1.53407118216862e-18,0.734783985166102,0.919,0.856,5.61608119080109e-14,ALDOA,up
FTH1,1.55416813417071e-18,-0.465080423733106,0.979,0.982,5.68965412238556e-14,FTH1,down
PARP1,1.62201135480657e-18,0.437678294147921,0.791,0.623,5.93802136881135e-14,PARP1,up
CDC20,1.64971614285989e-18,0.626337776474929,0.357,0.126,6.03944582739578e-14,CDC20,up
FANCL,1.73140092764277e-18,0.356461765682866,0.562,0.303,6.33848565600742e-14,FANCL,up
DDAH1,1.87255606161354e-18,-0.430935621319686,0.153,0.456,6.85524048596102e-14,DDAH1,down
SLC16A1,1.97841421588447e-18,0.365068687904274,0.396,0.152,7.24277660293147e-14,SLC16A1,up
FMOD,2.07022499174136e-18,-0.298702383705339,0.03,0.309,7.57888667226593e-14,FMOD,down
LIN54,2.08431964951809e-18,0.441646337785947,0.545,0.28,7.63048580492078e-14,LIN54,up
BCAS2,2.1702339880086e-18,0.527705304634465,0.74,0.526,7.94500960670067e-14,BCAS2,up
MYRIP,2.19562624354821e-18,-0.477047147691296,0.064,0.347,8.03796811500565e-14,MYRIP,down
SEL1L3,2.44209828203619e-18,-0.491178691208038,0.281,0.56,8.94027760070629e-14,SEL1L3,down
AKR1C3,2.4807248345314e-18,0.566838300152472,0.621,0.392,9.08168554673601e-14,AKR1C3,up
CCNA2,2.49099233797936e-18,0.250165785749695,0.281,0.076,9.11927385010866e-14,CCNA2,up
RCCD1,2.69303645436802e-18,0.268411849486261,0.409,0.17,9.85893715579588e-14,RCCD1,up
TMPRSS3,2.83654153097701e-18,-0.307321753553143,0.047,0.327,1.03842948907537e-13,TMPRSS3,down
RAN,2.84912035321247e-18,0.500073788701724,0.898,0.842,1.04303447010755e-13,RAN,up
TASOR,3.03950776501214e-18,0.453958519249408,0.74,0.515,1.11273339769329e-13,TASOR,up
GSTK1,3.05652568363077e-18,-0.52836782845515,0.834,0.899,1.11896348752039e-13,GSTK1,down
RERG,3.18143175020719e-18,0.310397600818089,0.481,0.218,1.16469034943335e-13,RERG,up
NDUFA4,3.21027918351636e-18,-0.518149291831157,0.877,0.925,1.1752511062935e-13,NDUFA4,down
S100A4,3.29528701500294e-18,-1.97220809523788,0.545,0.691,1.20637162332243e-13,S100A4,down
ANXA4,3.31432186977989e-18,-0.639250476954358,0.728,0.836,1.21334009330772e-13,ANXA4,down
LINC01572,3.40379568808991e-18,0.37263454562535,0.357,0.129,1.24609556345284e-13,LINC01572,up
EMP1,3.44773433802772e-18,0.916511516835012,0.817,0.625,1.26218106380857e-13,EMP1,up
OXSR1,3.50387376914647e-18,0.692535947735522,0.77,0.58,1.28273314814683e-13,OXSR1,up
ELOVL6,3.61816521759154e-18,0.253100298523565,0.315,0.1,1.32457410450809e-13,ELOVL6,up
HID1,3.73861509846e-18,-0.305466391220369,0.055,0.34,1.36866960139522e-13,HID1,down
GMDS,3.77301540232948e-18,-0.696991985706363,0.774,0.847,1.3812632086388e-13,GMDS,down
BUB3,3.83144220240124e-18,0.435280860992293,0.736,0.539,1.40265267587707e-13,BUB3,up
MUC5B-AS1,3.88397677847617e-18,-0.420648141390507,0.013,0.279,1.42188505883234e-13,MUC5B-AS1,down
AC138305.1,4.35744404653965e-18,-0.387805921485028,0.043,0.323,1.5952166909977e-13,AC138305.1,down
RHBDL2,4.41251879677091e-18,0.307176028710515,0.562,0.285,1.61537900630986e-13,RHBDL2,up
IRAK1,4.4920502701292e-18,0.293264544534068,0.545,0.29,1.6444946833916e-13,IRAK1,up
IL32,4.60629814562656e-18,0.527933317081324,0.643,0.333,1.68631968813243e-13,IL32,up
PGR,4.72884448416962e-18,-0.911902819550057,0.03,0.301,1.73118267720966e-13,PGR,down
KIF14,4.7933231276727e-18,0.271747326563664,0.268,0.072,1.7547876638097e-13,KIF14,up
SMIM14,5.25120074860943e-18,-0.553629681780065,0.634,0.772,1.92241208205843e-13,SMIM14,down
RMI1,5.31749908729491e-18,0.265630453443294,0.396,0.153,1.94668324086779e-13,RMI1,up
LINC01508,5.42995564537438e-18,-0.422002154297205,0.026,0.293,1.98785246221511e-13,LINC01508,down
MT1G,5.71049425956716e-18,0.324027235174999,0.464,0.2,2.09055484348494e-13,MT1G,up
PHPT1,5.76354133912394e-18,-0.477681046542364,0.689,0.818,2.10997484883988e-13,PHPT1,down
PSMA7,5.95339529584784e-18,0.474135898481385,0.868,0.817,2.17947848385693e-13,PSMA7,up
NRG3,6.10378204146088e-18,-0.801704194171564,0.017,0.278,2.23453356755842e-13,NRG3,down
ARL6IP6,6.48053654807855e-18,0.404787821012399,0.638,0.368,2.37245962488608e-13,ARL6IP6,up
AGR3,6.51370942993458e-18,-0.843003990040789,0.183,0.494,2.38460388520475e-13,AGR3,down
AGL,6.6529196485469e-18,0.434818239632903,0.647,0.416,2.43556735413653e-13,AGL,up
NME5,7.15121081618666e-18,-0.331097952325618,0.021,0.29,2.61798676769777e-13,NME5,down
STK26,7.3086816763395e-18,0.295791036786313,0.468,0.205,2.67563527489113e-13,STK26,up
LINC00511,7.38723601630234e-18,0.692365710372008,0.851,0.674,2.70439323320812e-13,LINC00511,up
MIA,7.91720502645202e-18,-0.660863538561314,0.064,0.342,2.89840958813382e-13,MIA,down
LARP6,8.01737634158526e-18,-0.388788542933789,0.174,0.472,2.93508130489095e-13,LARP6,down
SRI,9.60866525203354e-18,-0.508270767810871,0.672,0.802,3.51763626211696e-13,SRI,down
TFAP2A,9.66017414039919e-18,0.349847223133272,0.54,0.259,3.53649315105874e-13,TFAP2A,up
SARAF,9.85871494404118e-18,-0.473321518067668,0.783,0.89,3.60917695386403e-13,SARAF,down
ADAM15,1.01131481728375e-17,0.434026327455395,0.762,0.554,3.7023224145941e-13,ADAM15,up
MAP2K6,1.01208835861761e-17,-0.486396034322156,0.209,0.489,3.70515427206321e-13,MAP2K6,down
SEC24D,1.01368324782551e-17,-0.495514346838489,0.272,0.54,3.7109930019644e-13,SEC24D,down
BCAP31,1.05468129489175e-17,0.530469137383393,0.898,0.841,3.8610827524692e-13,BCAP31,up
OAS3,1.09053204412393e-17,0.254801054449556,0.434,0.186,3.9923287603333e-13,OAS3,up
PSMA4,1.21677132652272e-17,0.518132427836166,0.783,0.645,4.45447814926702e-13,PSMA4,up
AC016876.1,1.28098897800326e-17,0.277802621639835,0.43,0.188,4.68957254957214e-13,AC016876.1,up
MIR4435-2HG,1.3324939208222e-17,0.512514298989961,0.774,0.532,4.87812699473798e-13,MIR4435-2HG,up
POLR1D,1.44667173583268e-17,0.408425937101157,0.855,0.738,5.29612055770987e-13,POLR1D,up
HS3ST3A1,1.51732280279246e-17,0.390170092843636,0.468,0.212,5.5547670487429e-13,HS3ST3A1,up
ITGB3BP,1.59491390330733e-17,0.361204279288604,0.579,0.322,5.8388203086178e-13,ITGB3BP,up
ARHGEF38,1.59974101774845e-17,-0.400521693394162,0.055,0.329,5.8564918918753e-13,ARHGEF38,down
NTN4,1.60174538514315e-17,-0.603946624571855,0.272,0.54,5.86382968047057e-13,NTN4,down
DSE,1.68526199014624e-17,0.444582675366083,0.732,0.484,6.16957561972635e-13,DSE,up
ZNF385A,1.68611212645765e-17,0.26359973986935,0.502,0.221,6.1726878837488e-13,ZNF385A,up
GMPS,1.69649544750718e-17,0.349047760330756,0.677,0.429,6.21070018377903e-13,GMPS,up
TKT,1.72169978270187e-17,0.554126389788234,0.86,0.762,6.30297073449328e-13,TKT,up
CLDN7,1.84759015896061e-17,0.579914256889851,0.894,0.782,6.7638428129389e-13,CLDN7,up
C19orf48,1.8537158759721e-17,0.379739237756431,0.604,0.342,6.78626845034624e-13,C19orf48,up
RIMKLB,1.88771879144267e-17,-0.987551696160762,0.447,0.66,6.91074972359246e-13,RIMKLB,down
HILPDA,2.07638469179996e-17,0.350606830264521,0.379,0.145,7.60143671821047e-13,HILPDA,up
LHX1,2.16616169180119e-17,-0.307920408233042,0.013,0.269,7.93010133751499e-13,LHX1,down
PHLDA2,2.20231623542872e-17,0.768347781118472,0.826,0.653,8.06245950628102e-13,PHLDA2,up
CES1,2.2244208217538e-17,-0.28419354823428,0.004,0.258,8.14338218635848e-13,CES1,down
TTK,2.23039317393233e-17,0.253267402296281,0.255,0.068,8.16524637044888e-13,TTK,up
RASSF7,2.35358903865509e-17,-0.509979023693429,0.468,0.668,8.61625411161243e-13,RASSF7,down
PON2,2.41048343985466e-17,-0.444172041667105,0.443,0.657,8.82453882496394e-13,PON2,down
FAM110A,2.50632098890657e-17,0.281725909967397,0.523,0.261,9.17539050828807e-13,FAM110A,up
MLPH,2.55794021601929e-17,-0.476139570619793,0.285,0.566,9.36436333682502e-13,MLPH,down
RASSF5,2.57415986254622e-17,0.333837166658739,0.451,0.195,9.42374184079546e-13,RASSF5,up
LZTS3,2.61133765469234e-17,-0.308336586914867,0.119,0.411,9.55984602006318e-13,LZTS3,down
SNRPN,2.68138081056627e-17,-0.320158663016023,0.183,0.481,9.81626700940205e-13,SNRPN,down
PPM1H,2.72882434667137e-17,-0.362610088713654,0.098,0.384,9.98995305072923e-13,PPM1H,down
RIF1,2.90961531327369e-17,0.444378478303647,0.736,0.518,1.06518107003636e-12,RIF1,up
STAG2,2.92280957305527e-17,0.525140810211912,0.809,0.645,1.0700113565998e-12,STAG2,up
MIS18BP1,2.92761006180066e-17,0.460875646036003,0.664,0.424,1.0717687675246e-12,MIS18BP1,up
HAUS4,2.97360372043385e-17,0.354223144147238,0.617,0.365,1.08860658601363e-12,HAUS4,up
CENPE,3.08607731391031e-17,0.388862491908061,0.311,0.099,1.12978204384943e-12,CENPE,up
SMC3,3.20908239186342e-17,0.40176804343919,0.74,0.526,1.17481297283728e-12,SMC3,up
ESCO2,3.25270424679231e-17,0.317989420226372,0.264,0.072,1.1907824977082e-12,ESCO2,up
ITPRIP,3.27768201252874e-17,0.331727100201547,0.455,0.204,1.19992660796665e-12,ITPRIP,up
DNAH7,3.5951229762225e-17,-0.660035170999915,0.068,0.345,1.3161385703653e-12,DNAH7,down
SERPINA3,4.01335147224016e-17,-1.13506517277968,0.021,0.277,1.4692478404724e-12,SERPINA3,down
STRA6,4.04063404048111e-17,-0.486414276679145,0.043,0.313,1.47923571587973e-12,STRA6,down
ITGA2,4.06010688108227e-17,0.419093952488312,0.736,0.457,1.48636452809541e-12,ITGA2,up
RPS17,4.09023283712178e-17,0.500761980635395,0.94,0.909,1.49739333934191e-12,RPS17,up
HIST1H3G,4.18020381999539e-17,0.25351126925647,0.209,0.046,1.53033081646211e-12,HIST1H3G,up
EPDR1,4.52461420897241e-17,-0.254056723472262,0.017,0.272,1.65641601576271e-12,EPDR1,down
SRSF2,4.78672208689685e-17,0.421923507569115,0.894,0.821,1.75237108879207e-12,SRSF2,up
PTGER2,4.96696625343233e-17,-0.295464986928066,0.021,0.279,1.81835667571904e-12,PTGER2,down
ARF6,5.06966417617555e-17,0.503889250235001,0.804,0.657,1.85595335825611e-12,ARF6,up
LSP1,5.52171027458442e-17,0.90831019613368,0.464,0.257,2.02144291442261e-12,LSP1,up
U2SURP,5.60256331380105e-17,0.482233774623806,0.809,0.702,2.05104240354943e-12,U2SURP,up
NAP1L1,5.67677372139161e-17,0.478455016562129,0.911,0.792,2.07821009166425e-12,NAP1L1,up
NAP1L4,6.09698190382086e-17,0.444326483719667,0.877,0.772,2.23204410516978e-12,NAP1L4,up
GRAMD2B,6.34176711364117e-17,-0.590299349424013,0.362,0.59,2.32165752263289e-12,GRAMD2B,down
FAM3D,6.36989066704704e-17,-0.983094053197218,0.123,0.403,2.33195327429925e-12,FAM3D,down
KCTD1,6.53791763531564e-17,0.384899751239925,0.74,0.502,2.3934662671127e-12,KCTD1,up
TPM3,6.55414077499722e-17,0.469095847192625,0.911,0.884,2.39940539631873e-12,TPM3,up
HCAR3,6.57893517024623e-17,0.381571058948901,0.315,0.106,2.40848237647544e-12,HCAR3,up
ARHGAP26,6.70931253460362e-17,-0.638741831320917,0.651,0.818,2.45621222579304e-12,ARHGAP26,down
BSG,6.74062138621339e-17,0.479351668867562,0.902,0.864,2.46767408327886e-12,BSG,up
KREMEN1,6.7458592643558e-17,0.309791314788568,0.566,0.307,2.46959161808801e-12,KREMEN1,up
CEP112,7.13002426313575e-17,-0.396008431197284,0.132,0.413,2.61023058249137e-12,CEP112,down
EID1,7.58797647484829e-17,-0.444118966580936,0.706,0.855,2.77788230767721e-12,EID1,down
PACSIN3,7.82314703309127e-17,0.318595152148157,0.494,0.253,2.86397589734438e-12,PACSIN3,up
PLD1,7.95804327794687e-17,0.487227530451686,0.638,0.373,2.91336006362357e-12,PLD1,up
CRISP3,8.16107072190274e-17,-0.986780960398137,0.047,0.315,2.98768638058138e-12,CRISP3,down
TMEM185A,8.21766247687355e-17,0.33401118491,0.455,0.205,3.00840405615864e-12,TMEM185A,up
SMCHD1,8.24132463021694e-17,0.505611397892828,0.791,0.62,3.01706653387612e-12,SMCHD1,up
PECAM1,8.58102416519589e-17,-0.436983236433431,0.077,0.347,3.14142713663656e-12,PECAM1,down
HMCES,8.58242403411893e-17,0.301763797799767,0.672,0.411,3.1419396146506e-12,HMCES,up
GRAMD1A,8.8081154408955e-17,-0.337270001620299,0.187,0.481,3.22456298175743e-12,GRAMD1A,down
ADCY2,9.13312309233319e-17,-0.39889561488735,0.034,0.291,3.34354503287226e-12,ADCY2,down
TMEM47,9.33634997760503e-17,-0.351349419860284,0.094,0.362,3.41794436330143e-12,TMEM47,down
CAMSAP1,9.88520566101895e-17,0.353444817525398,0.583,0.322,3.61887494044243e-12,CAMSAP1,up
CCNL1,1.06382817884324e-16,0.730485882583129,0.919,0.86,3.89456857992721e-12,CCNL1,up
KIF23,1.08189605398399e-16,0.302459192429303,0.306,0.101,3.96071326402997e-12,KIF23,up
TMC4,1.30111442557814e-16,-0.443157957625656,0.417,0.633,4.76324980059903e-12,TMC4,down
IDH2,1.30315762647881e-16,0.479529764794511,0.766,0.587,4.77072975477626e-12,IDH2,up
CALN1,1.32154855894094e-16,-0.463257469957574,0.06,0.333,4.83805711942689e-12,CALN1,down
HLA-DRA,1.3519909867736e-16,-0.583990971335667,0.74,0.828,4.94950380347948e-12,HLA-DRA,down
PDGFC,1.57169100285059e-16,-0.375028693242798,0.183,0.465,5.75380359233572e-12,PDGFC,down
ALYREF,1.61224256178942e-16,0.401078437584982,0.762,0.569,5.90225879445489e-12,ALYREF,up
