,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
SERPINB9,1.2531511338249e-08,0.28498157420625,0.468,0.281,0.000458766098581958,SERPINB9,up
GCSH,1.322427908622e-08,-0.327423894543471,0.583,0.673,0.000484127633067427,GCSH,down
ST3GAL6,1.41964862374176e-08,-0.262307597403061,0.111,0.281,0.000519719164665622,ST3GAL6,down
IGFBP6,1.44366657923316e-08,-0.8445286665898,0.123,0.291,0.000528511897991466,IGFBP6,down
DLG1,1.44709467655184e-08,0.268111694484452,0.894,0.791,0.000529766890138864,DLG1,up
ADAMTS1,1.49500671272049e-08,-0.481310161943756,0.145,0.31,0.000547307007459844,ADAMTS1,down
PLEC,1.64040250821124e-08,-0.416664225591952,0.677,0.772,0.000600534954231051,PLEC,down
SAT2,1.64942596779518e-08,-0.274692224752152,0.43,0.572,0.000603838352550138,SAT2,down
CDK14,1.87568696027115e-08,-0.299513843818977,0.204,0.39,0.000686670239285667,CDK14,down
EGR1,1.88256713561432e-08,0.605865314746788,0.902,0.844,0.000689189002677046,EGR1,up
ATP6V0C,1.92827567352453e-08,0.286609605120018,0.957,0.918,0.000705922441320594,ATP6V0C,up
HNRNPU,1.93205479002627e-08,0.28782212535967,0.966,0.935,0.000707305938080716,HNRNPU,up
FRMD4A,1.93460664874356e-08,-0.261132953775195,0.153,0.324,0.000708240148038529,FRMD4A,down
DDX24,2.20685233536151e-08,-0.299661904192411,0.847,0.867,0.000807906571452495,DDX24,down
COX6C,2.28459504802795e-08,-0.299095385292877,0.94,0.92,0.000836367401132552,COX6C,down
TSC22D2,2.32681699478438e-08,0.316493740028761,0.749,0.589,0.000851824433620614,TSC22D2,up
FHOD3,2.53465408124384e-08,-0.444937475833789,0.123,0.286,0.000927911512602558,FHOD3,down
EVI5,2.55419560383071e-08,-0.323471145623781,0.519,0.635,0.000935065468606383,EVI5,down
MPZL1,2.57315385965064e-08,-0.302286126182899,0.545,0.642,0.000942005896479501,MPZL1,down
MXRA7,2.59371137139929e-08,-0.292611705945994,0.298,0.462,0.000949531795955564,MXRA7,down
YBX1,2.70777814280904e-08,0.262432972578134,0.962,0.918,0.000991290500300962,YBX1,up
STAG1,2.71070569777925e-08,0.340649645076826,0.877,0.792,0.000992362248900005,STAG1,up
LINC01091,2.74891645817603e-08,-0.557833648480124,0.064,0.216,0.00100635082617366,LINC01091,down
LRMP,2.78648676707992e-08,0.3405810988708,0.179,0.063,0.00102010494056029,LRMP,up
CDR2,2.8277387974016e-08,0.32518666534501,0.638,0.471,0.00103520689634075,CDR2,up
ARPC1B,2.90215088962471e-08,0.276649014915215,0.851,0.657,0.00106244841918271,ARPC1B,up
PTPRJ,3.07423885401078e-08,-0.301052195031092,0.153,0.325,0.00112544810206481,PTPRJ,down
SDK2,3.08576029334512e-08,-0.263780476472673,0.115,0.282,0.00112966598579072,SDK2,down
MYL12B,3.22166954919303e-08,0.300151312499989,0.974,0.937,0.00117942100526408,MYL12B,up
CASC1,3.39432470419102e-08,-0.326595260871101,0.017,0.148,0.00124262833095729,CASC1,down
SLC6A8,3.63718622629371e-08,0.322210187299311,0.511,0.329,0.00133153750558386,SLC6A8,up
PLTP,3.66246427508272e-08,-0.373598752748408,0.336,0.505,0.00134079154646503,PLTP,down
UBE2D2,3.83782044056911e-08,-0.933839946756308,0.902,0.899,0.00140498768508795,UBE2D2,down
UBXN10,3.87883910042792e-08,-0.259359457842665,0.004,0.126,0.00142000420627566,UBXN10,down
EPS8L1,3.95075071941216e-08,0.31784423038876,0.6,0.394,0.0014463303308696,EPS8L1,up
HMCN1,4.02442537026034e-08,-0.32087364674867,0.026,0.161,0.00147330188379861,HMCN1,down
RPS15A,4.03477709007945e-08,0.29291913393956,0.983,0.955,0.00147709154490719,RPS15A,up
PRRX1,4.09739225505377e-08,-0.297406946306647,0.06,0.21,0.00150001433065263,PRRX1,down
SEMA3B,4.20901681999882e-08,-0.587740850135705,0.277,0.413,0.00154087896763337,SEMA3B,down
SLC30A1,4.30685611192791e-08,-0.293609340471006,0.255,0.414,0.00157669695401569,SLC30A1,down
ATP5F1D,4.32368455809184e-08,-0.303195924284795,0.881,0.858,0.00158285767987184,ATP5F1D,down
TJP3,4.35220943985191e-08,0.331581391339276,0.485,0.284,0.00159330035383538,TJP3,up
UXS1,4.39479039195227e-08,-0.274396476825826,0.332,0.489,0.00160888881458981,UXS1,down
SLCO3A1,4.42562243810984e-08,0.300007582006541,0.745,0.562,0.00162017611836763,SLCO3A1,up
CCDC80,5.00078891650115e-08,0.251684929113237,0.226,0.096,0.00183073881444191,CCDC80,up
GAPDH,5.02155289055623e-08,0.26275526150544,0.991,0.959,0.00183834029770373,GAPDH,up
CYB561,5.05014090261552e-08,-0.348063811330693,0.464,0.588,0.00184880608303852,CYB561,down
ARHGDIB,5.12251351333603e-08,0.311637727436485,0.472,0.291,0.00187530097209719,ARHGDIB,up
AGBL4,5.60705410892823e-08,-0.869861407175775,0.051,0.192,0.00205268643873754,AGBL4,down
SEMA4A,6.01553567749449e-08,0.320825657232657,0.634,0.45,0.00220222745617396,SEMA4A,up
KLF10,6.07974325191648e-08,0.314590664623989,0.766,0.63,0.00222573320709411,KLF10,up
SSB,6.62591127646828e-08,-0.328823844597376,0.702,0.764,0.00242567985920227,SSB,down
PAMR1,7.4958797663119e-08,-0.341705897046988,0,0.113,0.00274416662364912,PAMR1,down
CORO1C,7.50022864155541e-08,0.266373301569657,0.685,0.513,0.00274575870338702,CORO1C,up
PPDPF,7.81963301805057e-08,0.528270560434187,0.987,0.957,0.00286268945157813,PPDPF,up
SLC4A7,8.14834492225115e-08,-0.33444081950989,0.383,0.538,0.00298302759258692,SLC4A7,down
COX7C,8.4787403074725e-08,-0.272927147060007,0.97,0.939,0.00310398203916261,COX7C,down
RPL38,8.51897541088355e-08,-0.291874916882649,0.97,0.948,0.00311871170817036,RPL38,down
PLXNA4,8.58231661715666e-08,-0.263021292259163,0.017,0.142,0.00314190029037488,PLXNA4,down
H1FX,8.84845170102517e-08,0.386156213719701,0.868,0.761,0.0032393296832283,H1FX,up
SCGB2A2,9.41782200158378e-08,-1.23468318461009,0.004,0.12,0.0034477704565598,SCGB2A2,down
NDUFC1,9.49519531322287e-08,-0.31345686246427,0.855,0.851,0.00347609605221776,NDUFC1,down
MIR222HG,9.63341085711409e-08,0.252131752938254,0.549,0.359,0.0035266953806809,MIR222HG,up
MT-ND6,9.87207132357698e-08,-0.459421786512525,0.834,0.878,0.0036140665908483,MT-ND6,down
KANK1,1.01807398016521e-07,-0.359792969383599,0.426,0.568,0.00372706703398682,KANK1,down
IFT57,1.02323615384171e-07,-0.396105295190848,0.391,0.516,0.0037459652355991,IFT57,down
CST3,1.03291415779967e-07,-0.738939152951692,0.949,0.901,0.00378139544028879,CST3,down
KPNB1,1.07759984313281e-07,0.28021395030855,0.855,0.748,0.00394498526572492,KPNB1,up
AFF1,1.23612933297034e-07,0.332889811208702,0.826,0.763,0.00452534587507113,AFF1,up
DST,1.23656169086681e-07,-0.275352001702957,0.545,0.694,0.00452692869409432,DST,down
TCTN1,1.24154227388587e-07,-0.346358690449988,0.238,0.387,0.0045451621104688,TCTN1,down
CSF3,1.25540120248492e-07,-0.557173456443615,0.021,0.146,0.00459589826217704,CSF3,down
MAGED1,1.34152251413754e-07,-0.35232910207069,0.477,0.59,0.00491117977200612,MAGED1,down
HTRA1,1.3611069820851e-07,-0.309038461428131,0.285,0.428,0.00498287655071534,HTRA1,down
CRABP2,1.46059626361509e-07,0.338097353512424,0.719,0.539,0.00534709686146849,CRABP2,up
LAMB3,1.47855822643244e-07,-0.516822846487381,0.604,0.711,0.00541285381114651,LAMB3,down
SULF1,1.49390045823784e-07,-0.318017522634023,0.013,0.13,0.00546902018756293,SULF1,down
EIF3F,1.50757396320425e-07,0.254243625438324,0.902,0.806,0.00551907752189444,EIF3F,up
TMED2,1.53528332899399e-07,-0.304280214888942,0.804,0.795,0.00562051873911409,TMED2,down
PTGS2,1.57312185838708e-07,-0.666832570801317,0.094,0.242,0.00575904181136928,PTGS2,down
CCL2,1.60708575133868e-07,-1.104941909568,0.047,0.184,0.00588338022707578,CCL2,down
REX1BD,1.64756118980014e-07,-0.274310907105154,0.583,0.669,0.00603155675973934,REX1BD,down
TST,1.67943537979235e-07,-0.345744090767276,0.477,0.576,0.00614824498188183,TST,down
SLC9A3R2,1.69130368562753e-07,-0.42183469036133,0.315,0.462,0.00619169366271383,SLC9A3R2,down
TSGA10,1.78891034083265e-07,-0.334670494922726,0.213,0.367,0.00654902186675423,TSGA10,down
LINC01480,1.81343360003229e-07,-0.552261910954812,0.009,0.122,0.0066387990663582,LINC01480,down
KRT8,1.90532316381047e-07,0.476833648509501,0.919,0.849,0.00697519757039376,KRT8,up
SPRR1B,1.97581200628064e-07,0.521990373604781,0.311,0.164,0.00723325017379281,SPRR1B,up
CCDC113,2.19152409775046e-07,-0.33767123182271,0.055,0.192,0.00802295056945465,CCDC113,down
SERPINH1,2.19969218939209e-07,-0.469031839794789,0.4,0.542,0.00805285313614551,SERPINH1,down
SNAPC1,2.23243363571104e-07,-0.310240371392453,0.409,0.533,0.00817271629697456,SNAPC1,down
UBE2E2,2.37012796220272e-07,-0.292376868783813,0.451,0.583,0.00867680145682795,UBE2E2,down
PACRG,2.42591658107727e-07,-0.473809067438145,0.017,0.135,0.00888103801166577,PACRG,down
MANF,2.58304814840345e-07,-0.443319309166515,0.702,0.704,0.00945628096649021,MANF,down
PPM1H,2.60307093064973e-07,-0.275037979216077,0.098,0.241,0.00952958237001561,PPM1H,down
RPS6KA3,2.66157040858794e-07,0.312041200221903,0.613,0.467,0.0097437431087996,RPS6KA3,up
SSPN,2.76321486881683e-07,-0.252570762414941,0.187,0.337,0.0101158533132515,SSPN,down
FMNL2,2.82668439161088e-07,-0.370782500761633,0.451,0.576,0.0103482088892483,FMNL2,down
KIAA1324,2.84000123356072e-07,-0.945995871304268,0.115,0.254,0.0103969605159424,KIAA1324,down
LRPAP1,2.84532615971e-07,-0.288987780593959,0.711,0.719,0.0104164545380823,LRPAP1,down
CITED4,2.96383082457902e-07,-0.402214732922777,0.617,0.665,0.0108502882657013,CITED4,down
PARK7,2.99628411581475e-07,-0.280732438242998,0.821,0.839,0.0109690965195862,PARK7,down
PSCA,3.03506537010697e-07,1.66121255351477,0.221,0.104,0.0111110708134246,PSCA,up
PRKAR1A,3.04065919645371e-07,-0.458158715954434,0.689,0.689,0.0111315492522974,PRKAR1A,down
CYBA,3.07228302082685e-07,-0.625034197263609,0.851,0.865,0.011247320910945,CYBA,down
ATP6V1C2,3.12300261618904e-07,-0.379694311497322,0.077,0.216,0.0114330002776064,ATP6V1C2,down
UQCR11,3.24660350655565e-07,-0.270894814513915,0.923,0.859,0.0118854907771496,UQCR11,down
FRAS1,3.28778238751844e-07,-0.261580116638523,0.102,0.248,0.0120362425424662,FRAS1,down
KIF13A,3.29180803831803e-07,-0.378586099481387,0.515,0.635,0.0120509800474785,KIF13A,down
HLA-DQA2,3.32462296421106e-07,-0.280916959625319,0.043,0.171,0.0121711122096803,HLA-DQA2,down
AKR1A1,3.38143607093951e-07,0.255829420840818,0.864,0.761,0.0123790993121024,AKR1A1,up
RNF213,3.69284593661357e-07,0.284775479584726,0.855,0.754,0.0135191396893486,RNF213,up
HSPB8,3.92654731575812e-07,0.49537743494783,0.604,0.458,0.0143746970682589,HSPB8,up
TCTN3,4.13700124677347e-07,-0.260384968829423,0.298,0.447,0.015145147864313,TCTN3,down
AL355916.1,4.16507896139971e-07,-0.281081554903424,0.017,0.131,0.0152479375697882,AL355916.1,down
NME3,4.17730237950064e-07,-0.317791525306316,0.617,0.684,0.0152926862811139,NME3,down
CRYZ,4.27130597221664e-07,-0.311662862559735,0.374,0.495,0.0156368240336879,CRYZ,down
RHBDD2,4.45619060173577e-07,-0.258606749049829,0.434,0.555,0.0163136681738945,RHBDD2,down
ACADM,4.52064179229103e-07,0.374281959167967,0.706,0.545,0.0165496175373982,ACADM,up
SLC16A9,4.6733853331687e-07,0.269720260116092,0.4,0.249,0.0171087963661973,SLC16A9,up
AC079352.1,4.67371856700396e-07,-0.401920043145016,0.017,0.13,0.0171100163019448,AC079352.1,down
COL14A1,4.71356580996745e-07,-0.333122964688766,0.051,0.183,0.0172558930737099,COL14A1,down
MTDH,4.77503632669798e-07,-0.258851481154161,0.881,0.888,0.0174809304884086,MTDH,down
WDR86-AS1,4.79001153285061e-07,-0.411957729091302,0.017,0.131,0.0175357532206128,WDR86-AS1,down
KCNJ15,4.81010862281815e-07,-0.331558465180434,0.281,0.413,0.017609326657275,KCNJ15,down
IFITM1,4.83575293378537e-07,-1.07972415715094,0.634,0.682,0.0177032079152949,IFITM1,down
MAML2,4.86341500305517e-07,-0.539707557860136,0.702,0.748,0.0178044759846847,MAML2,down
LINC01725,4.87369571082292e-07,-0.25631725981827,0.136,0.282,0.0178421126277516,LINC01725,down
SLC6A14,4.96245209042439e-07,0.606351344368126,0.366,0.212,0.0181670408578347,SLC6A14,up
SEC61G,4.97630539068745e-07,-0.34703433595104,0.881,0.844,0.0182177564047677,SEC61G,down
EXPH5,5.03747257737422e-07,0.253971170975616,0.702,0.546,0.0184416833585093,EXPH5,up
FDFT1,5.0849580031595e-07,0.296737982667036,0.817,0.721,0.0186155227537666,FDFT1,up
HDLBP,5.09968970378489e-07,-0.283898013202189,0.923,0.92,0.0186694540365861,HDLBP,down
TMEM165,5.13012111686948e-07,0.250048942100281,0.915,0.782,0.0187808603967475,TMEM165,up
NRG3,5.37167238217571e-07,-0.329968329151705,0.004,0.107,0.019665155423907,NRG3,down
TMBIM4,5.40844947105173e-07,-0.279586790306729,0.787,0.793,0.0197997926685733,TMBIM4,down
NDUFA3,5.54682525490164e-07,-0.380762985319608,0.762,0.751,0.0203063725756694,NDUFA3,down
LDLRAD4,5.61436025351118e-07,-0.369455689300385,0.149,0.296,0.0205536114520791,LDLRAD4,down
CFAP221,5.69286549207068e-07,-0.265349348552339,0.004,0.107,0.0208410112799216,CFAP221,down
PYURF,5.76808787942468e-07,-0.302265645947758,0.702,0.729,0.0211163929177858,PYURF,down
MT-CO3,6.01655222612287e-07,-0.326761664796948,0.974,0.977,0.0220259960446132,MT-CO3,down
SPATA18,6.08294291861006e-07,-0.494888908574327,0.145,0.291,0.0222690457307396,SPATA18,down
CFAP70,6.26006736851676e-07,-0.339734855564479,0.077,0.209,0.022917480629403,CFAP70,down
ATP5MC1,6.27175535559622e-07,-0.325548196369456,0.74,0.781,0.0229602691813022,ATP5MC1,down
HNRNPAB,6.82666475819931e-07,0.266967531441517,0.881,0.826,0.0249917370132918,HNRNPAB,up
CUX1,6.90958844262148e-07,-0.282701963017243,0.723,0.791,0.025295312329593,CUX1,down
MID1,7.24703669041227e-07,0.287279006711635,0.719,0.58,0.0265306766199303,MID1,up
GFPT1,7.24895946652076e-07,-0.455768732733767,0.549,0.617,0.0265377157109859,GFPT1,down
TMEM231,7.48829103397087e-07,-0.283499659451394,0.051,0.178,0.027413884646264,TMEM231,down
PDE4DIP,7.60491285681004e-07,-0.331299333442898,0.37,0.488,0.0278408254774959,PDE4DIP,down
PGK1,7.67663887425432e-07,0.330997201010039,0.915,0.866,0.0281034072547576,PGK1,up
CCL28,7.85851327967359e-07,-0.56434381049718,0.238,0.369,0.0287692312655571,CCL28,down
TBX3,7.96202269708145e-07,-0.252680587474404,0.132,0.269,0.0291481688917455,TBX3,down
GSTO1,8.04954188979694e-07,-0.325032136163741,0.566,0.626,0.0294685679043576,GSTO1,down
ALPP,8.15927623569749e-07,-0.50123627339182,0.004,0.104,0.029870294371265,ALPP,down
DENND4A,8.18190259287593e-07,0.357146905896631,0.643,0.521,0.0299531272022595,DENND4A,up
PRR16,8.21237905692362e-07,-0.253814495207594,0.013,0.12,0.0300646984894917,PRR16,down
LAMA3,8.21407690904107e-07,-0.568174007796686,0.6,0.682,0.0300709141563085,LAMA3,down
BTBD3,8.82281086908566e-07,-0.293012676435064,0.281,0.419,0.0322994283106357,BTBD3,down
PKN2,9.06509332580201e-07,0.259390648357361,0.813,0.684,0.0331864001564286,PKN2,up
ARL1,9.33906814969016e-07,-0.312641415072669,0.681,0.69,0.0341893945892007,ARL1,down
PRDX6,9.50733517404072e-07,-0.291612862697341,0.813,0.83,0.0348054033386457,PRDX6,down
TAX1BP1,9.86618006765141e-07,0.525595090065243,0.936,0.866,0.0361190986096651,TAX1BP1,up
TMEM123,1.01075433329616e-06,-0.306685221398946,0.796,0.811,0.0370027053876391,TMEM123,down
GCNT3,1.01846637892878e-06,-0.266146698968559,0.132,0.29,0.0372850356662036,GCNT3,down
NTRK2,1.03882612626422e-06,-0.423161445456924,0.166,0.318,0.0380303856564069,NTRK2,down
AIFM1,1.08191582752442e-06,-0.280383932472511,0.366,0.478,0.0396078565298416,AIFM1,down
CEP112,1.08630967123954e-06,-0.256272229897902,0.14,0.283,0.0397687107544082,CEP112,down
SBSN,1.11516820816392e-06,-0.605858633565481,0.013,0.119,0.0408251929326728,SBSN,down
DEFB1,1.12327703715161e-06,-1.65317443755719,0.591,0.64,0.0411220490530831,DEFB1,down
MAGT1,1.16814873646539e-06,0.261463413680536,0.698,0.566,0.0427647570932614,MAGT1,up
PLPP1,1.16998331482549e-06,-0.286483879612022,0.315,0.452,0.0428319191724464,PLPP1,down
CDC42EP5,1.20452110988967e-06,0.470138468661649,0.664,0.496,0.0440963133119508,CDC42EP5,up
CD63,1.26295927256505e-06,-0.504541225966722,0.957,0.89,0.0462356760093339,CD63,down
TAP1,1.26536813870431e-06,0.383569287642302,0.613,0.487,0.046323862189826,TAP1,up
