,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
ERN2,2.62582032938855e-22,-0.533766508497252,0.272,0.559,9.61286564385853e-18,ERN2,down
TMEM47,2.71887900655021e-22,-0.323954633483269,0.047,0.381,9.95354415507966e-18,TMEM47,down
CDK11B,2.80163237295585e-22,0.353228747578187,0.676,0.375,1.02564959541541e-17,CDK11B,up
SNRPF,3.13767202923092e-22,0.568715444975473,0.859,0.724,1.14867035318115e-17,SNRPF,up
MGA,3.16384573280119e-22,0.364020054964254,0.714,0.412,1.15825228432119e-17,MGA,up
PLK3,3.18468254569363e-22,0.430737859431472,0.653,0.358,1.16588043315298e-17,PLK3,up
PHTF2,3.20491094163497e-22,0.273060354677449,0.535,0.235,1.17328584662315e-17,PHTF2,up
MAP2K1,3.49798647248798e-22,0.493826145261247,0.751,0.489,1.28057786771313e-17,MAP2K1,up
SCGB1A1,3.66660516087355e-22,0.376625196393057,0.117,0.015,1.3423074833442e-17,SCGB1A1,up
FAM98C,3.74194929276427e-22,0.406736264291338,0.685,0.379,1.36989021658807e-17,FAM98C,up
WEE1,3.76871254881419e-22,0.460788273628168,0.812,0.555,1.37968797699539e-17,WEE1,up
FN3K,3.87953313164541e-22,-0.374736130712946,0.202,0.51,1.42025828416407e-17,FN3K,down
FBXO34,3.91133952936989e-22,0.401923755094755,0.822,0.571,1.43190228830702e-17,FBXO34,up
EEA1,4.18461049886612e-22,0.565328519664068,0.831,0.628,1.5319440575299e-17,EEA1,up
GTF3C5,4.35841061958733e-22,0.287816572832393,0.648,0.355,1.59557054372473e-17,GTF3C5,up
MRPL52,4.41359361391095e-22,0.716855757944245,0.901,0.763,1.61577248611666e-17,MRPL52,up
DEDD2,4.70659563596044e-22,0.492403724345583,0.638,0.333,1.72303759636876e-17,DEDD2,up
NUP93,4.78725622451688e-22,0.297374395492913,0.629,0.326,1.75256663123339e-17,NUP93,up
F2RL1,4.86328497293834e-22,0.342054019164006,0.554,0.256,1.780399995743e-17,F2RL1,up
RAB38,4.88463194317775e-22,0.281792344325414,0.479,0.198,1.78821490807794e-17,RAB38,up
RSF1,4.94140722231138e-22,0.681045423463438,0.883,0.733,1.80899977001597e-17,RSF1,up
KIF13B,5.10648268728984e-22,-0.569677249799625,0.629,0.78,1.86943224698994e-17,KIF13B,down
LRG1,5.1431186533136e-22,-0.51393926837442,0.249,0.568,1.88284430779158e-17,LRG1,down
SAMD8,5.24928325794007e-22,0.30207072728688,0.601,0.288,1.92171010789928e-17,SAMD8,up
AP000547.3,5.36496376255426e-22,-0.271301764574011,0.009,0.333,1.96405958383349e-17,AP000547.3,down
NUPR1,5.4026125761212e-22,0.743760224759235,0.793,0.562,1.97784243799221e-17,NUPR1,up
PLXNA4,5.46101896953023e-22,-0.489821156645382,0.005,0.325,1.99922443455532e-17,PLXNA4,down
CCDC137,5.53005797489001e-22,0.292974729472981,0.559,0.267,2.02449892402749e-17,CCDC137,up
PDIA4,5.7223528403684e-22,-0.652349068869386,0.803,0.85,2.09489615133047e-17,PDIA4,down
TFDP2,5.91759878195288e-22,0.44709507475448,0.798,0.567,2.16637373808513e-17,TFDP2,up
SLC25A6,5.95463199963438e-22,-0.499481564184687,0.887,0.933,2.17993122874615e-17,SLC25A6,down
FOXK1,6.00537392961826e-22,0.256843487634269,0.592,0.279,2.19850734189395e-17,FOXK1,up
MLEC,6.16603732845033e-22,-0.540161536968655,0.681,0.825,2.25732460557238e-17,MLEC,down
PGAM1,6.66085487060184e-22,0.64542622802112,0.878,0.777,2.43847235957863e-17,PGAM1,up
MTF2,6.75699526970342e-22,0.285477550320753,0.671,0.349,2.47366839828572e-17,MTF2,up
ABLIM1,7.16062050950193e-22,0.60686668279264,0.854,0.692,2.62143156232356e-17,ABLIM1,up
SNHG12,7.26544268931149e-22,0.448214762606818,0.7,0.423,2.65980591413004e-17,SNHG12,up
MORC3,7.27540467358801e-22,0.314989352609449,0.728,0.422,2.66345289695384e-17,MORC3,up
PECAM1,7.30070775854879e-22,-0.482199056027981,0.028,0.356,2.67271610332713e-17,PECAM1,down
TMEM260,7.48746883415054e-22,-1.4923889854246,0.315,0.573,2.74108746549417e-17,TMEM260,down
DHCR24,7.5422502312334e-22,0.61928879404335,0.723,0.504,2.76114238715224e-17,DHCR24,up
CCN2,7.56643483591167e-22,-0.861770723725643,0.136,0.497,2.7699961290789e-17,CCN2,down
LRRC58,7.77544897912323e-22,0.370678326698103,0.638,0.358,2.84651411676722e-17,LRRC58,up
CFTR,8.37824265066915e-22,-0.676025110014094,0.066,0.393,3.06719085198347e-17,CFTR,down
SLC9A1,8.4021659487174e-22,0.412555785299189,0.592,0.284,3.07594893216595e-17,SLC9A1,up
AC011447.3,8.42492469439683e-22,-0.584087681029137,0.08,0.402,3.08428068137174e-17,AC011447.3,down
SH3BP4,8.79229814625951e-22,-0.51993564736864,0.399,0.646,3.21877242836414e-17,SH3BP4,down
HID1,9.27293360710456e-22,-0.380396602917748,0.155,0.468,3.39472826422491e-17,HID1,down
LIN52,9.3866210274453e-22,0.268780574184927,0.54,0.243,3.43634809193745e-17,LIN52,up
DDIT4L,9.5478120292823e-22,-0.665822196895316,0.023,0.342,3.49535850579996e-17,DDIT4L,down
PRKN,9.64212336397536e-22,-0.407812384299678,0.085,0.422,3.52988494231774e-17,PRKN,down
HOXB3,1.06720873757019e-21,-0.498215102112788,0.333,0.614,3.90694446737071e-17,HOXB3,down
CMTM8,1.0685786798036e-21,-0.454408202895694,0.451,0.687,3.91195968889298e-17,CMTM8,down
COBLL1,1.10717594716519e-21,0.59050384078047,0.817,0.608,4.05326042497704e-17,COBLL1,up
SYK,1.15811120108185e-21,0.392039790344533,0.601,0.329,4.23972929604055e-17,SYK,up
RNF150,1.16039723041753e-21,-0.422449699606698,0.07,0.398,4.24809822083554e-17,RNF150,down
IL20RA,1.16105673542246e-21,-0.502013274707416,0.427,0.654,4.25051260270808e-17,IL20RA,down
HSPD1,1.22958404209705e-21,0.636129580521144,0.934,0.92,4.50138421971311e-17,HSPD1,up
OVOL1,1.25148552531103e-21,0.471475702699993,0.559,0.277,4.58156335961114e-17,OVOL1,up
ANKRD35,1.25273485013782e-21,-0.414440749744138,0.085,0.405,4.58613701286956e-17,ANKRD35,down
PNN,1.25779784142779e-21,0.500637214069315,0.887,0.743,4.60467211768301e-17,PNN,up
PIP5K1A,1.30025216974531e-21,0.617895369199873,0.723,0.476,4.7600931682206e-17,PIP5K1A,up
GABRE,1.30077236832386e-21,0.455198754136536,0.615,0.323,4.76199756319682e-17,GABRE,up
MAGOH,1.30290716079866e-21,0.415064561183825,0.845,0.691,4.76981282496781e-17,MAGOH,up
NOP16,1.32237611885523e-21,0.320501062069008,0.624,0.332,4.84108673351713e-17,NOP16,up
GID8,1.34674648380775e-21,0.396586904422892,0.793,0.531,4.9303042025718e-17,GID8,up
FGF9,1.44700283917968e-21,-0.447213019161268,0.005,0.322,5.29733269395289e-17,FGF9,down
PIK3R1,1.47327790022484e-21,-0.64777785631334,0.493,0.704,5.39352306493311e-17,PIK3R1,down
MFAP3L,1.4901061640652e-21,-0.286295885182205,0.009,0.329,5.45512965602629e-17,MFAP3L,down
AP2S1,1.51487291676235e-21,0.480885391389004,0.873,0.716,5.5457982609753e-17,AP2S1,up
MAGI3,1.53856792446817e-21,0.476294594347404,0.779,0.523,5.63254331468551e-17,MAGI3,up
CEP250,1.5700482027699e-21,0.255280729363008,0.54,0.246,5.74778946552032e-17,CEP250,up
GADD45B,1.59037322576033e-21,-1.14689562147858,0.779,0.876,5.82219734218599e-17,GADD45B,down
CEBPD,1.71353702601869e-21,-0.893519512151866,0.836,0.924,6.27308769855184e-17,CEBPD,down
SAMHD1,1.79484232247434e-21,0.286104976788672,0.624,0.322,6.57073825834633e-17,SAMHD1,up
ARHGEF5,1.84159457525828e-21,0.426265824109947,0.732,0.512,6.74189358056304e-17,ARHGEF5,up
CCND1,1.90251156098976e-21,-0.512064807215064,0.347,0.676,6.96490457362742e-17,CCND1,down
FUS,1.92763018050433e-21,0.517176889075616,0.962,0.939,7.05686132780828e-17,FUS,up
NPC1,1.93466511952896e-21,0.351258751437529,0.695,0.386,7.08261553608358e-17,NPC1,up
HKDC1,1.97846773154411e-21,-0.428226209860127,0.009,0.327,7.24297251840983e-17,HKDC1,down
TMEM263,1.99331964614124e-21,-0.440603826978089,0.408,0.642,7.29734389255848e-17,TMEM263,down
TOM1L1,2.0354761325147e-21,-0.467660976216564,0.521,0.695,7.45167457352306e-17,TOM1L1,down
LINC02672,2.06691266692388e-21,-0.499004008845019,0.15,0.473,7.56676058234162e-17,LINC02672,down
ARPC5L,2.24023386338035e-21,0.414867668172077,0.836,0.629,8.20127215044914e-17,ARPC5L,up
CNTN3,2.24783109904894e-21,-0.45350741585417,0,0.313,8.22908487050825e-17,CNTN3,down
DKC1,2.37465468222332e-21,0.441334318525816,0.662,0.406,8.69337332615134e-17,DKC1,up
PDE8B,2.41778032045091e-21,-0.4140383424128,0.028,0.347,8.85125197513874e-17,PDE8B,down
ZNF503,2.47902110359758e-21,-0.538568954944415,0.38,0.652,9.07544835816038e-17,ZNF503,down
PIM3,2.52228205524014e-21,-0.695498038397445,0.695,0.793,9.23382237602864e-17,PIM3,down
U2SURP,2.56293760992281e-21,0.542278629981013,0.864,0.745,9.3826582961664e-17,U2SURP,up
RMND5B,2.59780308084445e-21,0.259943719000718,0.577,0.279,9.51029729866346e-17,RMND5B,up
EPDR1,2.64312244235028e-21,-0.297960731908931,0.042,0.368,9.67620694920014e-17,EPDR1,down
GALNT4,2.64323147043553e-21,-0.559297061676956,0.263,0.544,9.67660609011745e-17,GALNT4,down
SPATA5,2.64890706542378e-21,0.336860784131835,0.61,0.317,9.6973838758099e-17,SPATA5,up
SMPD4,2.81685090702215e-21,0.354428050369536,0.61,0.313,1.03122094855174e-16,SMPD4,up
BTBD2,2.85407590987884e-21,0.270067226195854,0.648,0.332,1.04484864984755e-16,BTBD2,up
SLC38A10,2.90362653523229e-21,-0.458746685840632,0.441,0.642,1.06298863828319e-16,SLC38A10,down
TSPAN13,2.96529864927401e-21,-0.56196248215582,0.577,0.721,1.08556618251272e-16,TSPAN13,down
SET,2.98129992526939e-21,0.468041146342883,0.958,0.93,1.09142408964187e-16,SET,up
CAPZA1,3.17017813216827e-21,0.420655976663709,0.77,0.549,1.16057051240548e-16,CAPZA1,up
HRAS,3.17303076269854e-21,0.306630277489433,0.742,0.447,1.16161483191631e-16,HRAS,up
DNAJB1,3.21394563229704e-21,0.789381473292893,0.958,0.871,1.17659335652762e-16,DNAJB1,up
MT1E,3.29784349245857e-21,0.967375843775413,0.751,0.54,1.20730752415416e-16,MT1E,up
FRMD8,3.40700663957553e-21,0.287945955560195,0.512,0.23,1.24727106068221e-16,FRMD8,up
EEFSEC,3.51213675450698e-21,0.287182933550938,0.61,0.316,1.28575814445746e-16,EEFSEC,up
CBFA2T2,3.63407577881327e-21,0.371396599936669,0.7,0.41,1.33039880186575e-16,CBFA2T2,up
DCUN1D1,3.6390796557157e-21,0.357146756952673,0.648,0.371,1.33223067116096e-16,DCUN1D1,up
TJP2,4.02704831710849e-21,0.461410625225113,0.822,0.567,1.47426211841025e-16,TJP2,up
HES4,4.15552404948049e-21,0.54163057830435,0.7,0.428,1.52129579927431e-16,HES4,up
AHCYL1,4.16073137944246e-21,-0.514361227250943,0.775,0.836,1.52320215070009e-16,AHCYL1,down
ANXA6,4.19515638328777e-21,-0.305480849409607,0.075,0.399,1.53580480035782e-16,ANXA6,down
N4BP1,4.25960416544835e-21,0.362366541557718,0.709,0.435,1.55939848892899e-16,N4BP1,up
ESPN,4.59895835012033e-21,-0.685192241723256,0.531,0.691,1.68363266239555e-16,ESPN,down
ZC3H8,4.70710730433319e-21,0.28561277287294,0.559,0.257,1.72322491304334e-16,ZC3H8,up
HBEGF,4.82304117389134e-21,0.684741506103625,0.582,0.311,1.76566714334988e-16,HBEGF,up
VPS37B,4.91143811346526e-21,0.543736379706571,0.845,0.689,1.7980283789585e-16,VPS37B,up
ZNF429,4.93590947021449e-21,-0.275163703410255,0.028,0.351,1.80698709795082e-16,ZNF429,down
GCC2,5.02156146556249e-21,-0.540157445884445,0.732,0.831,1.83834343692777e-16,GCC2,down
NCEH1,5.0764160314675e-21,0.480999390948997,0.596,0.313,1.85842514495994e-16,NCEH1,up
SERTAD4-AS1,5.29053524448972e-21,-0.390196622443101,0.15,0.463,1.93681204765524e-16,SERTAD4-AS1,down
MT-ND3,5.57637074815834e-21,-0.532038293545645,0.93,0.99,2.04145356719329e-16,MT-ND3,down
ENPP3,5.86959354056015e-21,-0.529550055769315,0.019,0.331,2.14879949926367e-16,ENPP3,down
MED6,5.92389582506462e-21,0.250484490718291,0.587,0.291,2.16867902259791e-16,MED6,up
UTRN,6.08234659704171e-21,-0.482006002967806,0.413,0.701,2.226686265711e-16,UTRN,down
CALM1,6.85565339166047e-21,0.407534030727527,0.958,0.969,2.50978615015298e-16,CALM1,up
ZNF706,6.98030994998765e-21,0.486133736794786,0.859,0.712,2.55542166959098e-16,ZNF706,up
RPL35A,7.3226816851005e-21,0.46409650308036,0.981,0.98,2.68076053809844e-16,RPL35A,up
EHF,8.1585749820457e-21,-0.634818234805265,0.915,0.94,2.98677271517711e-16,EHF,down
PREX1,8.26339882116936e-21,-0.282222239325916,0.019,0.333,3.02514767444189e-16,PREX1,down
PTBP3,8.26513289563643e-21,0.496614255856375,0.859,0.703,3.02578250176354e-16,PTBP3,up
SEPTIN10,8.28354574590646e-21,0.322766052373926,0.723,0.424,3.0325232621189e-16,SEPTIN10,up
CDC42BPB,8.54503344787933e-21,0.430301658243559,0.779,0.54,3.12825129493415e-16,CDC42BPB,up
TNFSF13,8.60578911660654e-21,-0.386066324789084,0.197,0.493,3.15049333769849e-16,TNFSF13,down
DUSP1,8.70351589841205e-21,-1.16564365748281,0.906,0.93,3.18627013524967e-16,DUSP1,down
SMARCA1,8.82477683131726e-21,-0.406306739438353,0.146,0.471,3.23066255017693e-16,SMARCA1,down
AC007255.1,8.98393266060278e-21,-0.433041094686976,0.08,0.398,3.28892790772007e-16,AC007255.1,down
RAB5IF,9.17574123141576e-21,0.503066898836021,0.836,0.675,3.359147107409e-16,RAB5IF,up
RAI14,9.27976712683631e-21,-0.445704171565008,0.498,0.732,3.39722994746351e-16,RAI14,down
VAV3,9.61101599626572e-21,0.457096271274456,0.582,0.298,3.51849684607292e-16,VAV3,up
YES1,9.77461515037788e-21,0.450305226893528,0.779,0.583,3.57838886040184e-16,YES1,up
IDH2,9.84198635875595e-21,0.673657804236761,0.798,0.6,3.60305278607697e-16,IDH2,up
DNAJC5,9.86945730931588e-21,0.291419953080275,0.596,0.294,3.61310962636745e-16,DNAJC5,up
RPS8,1.01741555458512e-20,-0.418122847592147,0.995,0.987,3.72465660378065e-16,RPS8,down
STC1,1.05690475138264e-20,-0.562766026034206,0.005,0.312,3.86922260433671e-16,STC1,down
ARFGEF3,1.12613882158163e-20,-0.472484156374488,0.371,0.63,4.12268161192817e-16,ARFGEF3,down
ZNF493,1.15783826859702e-20,-0.266948719433004,0.019,0.329,4.23873011750685e-16,ZNF493,down
CD164,1.20549577699767e-20,-0.437004376440141,0.784,0.888,4.41319949001075e-16,CD164,down
AL139383.1,1.28854493340058e-20,-0.396757021298882,0.094,0.407,4.7172341466862e-16,AL139383.1,down
ATP5MG,1.30850855514577e-20,-0.417445670784612,0.911,0.947,4.79031896953314e-16,ATP5MG,down
CSGALNACT1,1.33308253828109e-20,-0.457606572969012,0.085,0.412,4.88028186439326e-16,CSGALNACT1,down
EFNB1,1.35950856120482e-20,0.274713893845515,0.498,0.211,4.97702489171472e-16,EFNB1,up
FMN1,1.36458261905757e-20,-0.585726829157779,0.474,0.71,4.99560051010787e-16,FMN1,down
PHPT1,1.36963039197395e-20,-0.446357686459684,0.812,0.867,5.01407990197743e-16,PHPT1,down
YWHAH,1.37654008110549e-20,0.551119949255666,0.836,0.692,5.03937558291908e-16,YWHAH,up
IPO9,1.38289634134701e-20,0.298003541736643,0.615,0.331,5.06264521603726e-16,IPO9,up
IL4R,1.38886295875054e-20,0.359150572905304,0.662,0.367,5.08448840568985e-16,IL4R,up
VBP1,1.40029414064206e-20,0.401871964491677,0.7,0.435,5.12633681947653e-16,VBP1,up
RRAGD,1.42412519302063e-20,-0.339566927679056,0.131,0.46,5.21357991912924e-16,RRAGD,down
MOAP1,1.48822595303106e-20,-0.375840792554029,0.23,0.52,5.44824639145143e-16,MOAP1,down
SLC6A6,1.5399975247893e-20,-0.540931569635242,0.329,0.587,5.63777693850114e-16,SLC6A6,down
HLA-DMA,1.63510982104539e-20,-0.612319794331533,0.592,0.761,5.98597354386508e-16,HLA-DMA,down
STK33,1.63882342407142e-20,-1.03773636911149,0.033,0.347,5.99956867318305e-16,STK33,down
RPS6KA5,1.64622210540629e-20,0.352581307896869,0.765,0.474,6.02665450568188e-16,RPS6KA5,up
CORO1C,1.6570182355626e-20,0.404989568258173,0.737,0.45,6.06617805857112e-16,CORO1C,up
HOMER3,1.690189664004e-20,0.311230350013366,0.54,0.257,6.18761534095223e-16,HOMER3,up
CMTM6,1.72096530281607e-20,-0.484808944752603,0.638,0.79,6.30028187707936e-16,CMTM6,down
CREBBP,1.72332119762309e-20,0.397926462621756,0.831,0.632,6.30890657237838e-16,CREBBP,up
IPPK,1.81335956077064e-20,0.265636467626651,0.404,0.152,6.63852801602523e-16,IPPK,up
DCTPP1,1.8213348859975e-20,0.393599586622008,0.69,0.465,6.66772488414824e-16,DCTPP1,up
MMP7,2.01929827715864e-20,-1.67649546339328,0.023,0.329,7.39244906285006e-16,MMP7,down
MAST2,2.04049987548908e-20,0.266704078942925,0.531,0.248,7.47006599417799e-16,MAST2,up
UBE2L3,2.12755323439265e-20,0.482014726184408,0.831,0.713,7.78875963578805e-16,UBE2L3,up
GSS,2.20250631831355e-20,0.438299007556336,0.709,0.493,8.06315538071408e-16,GSS,up
YDJC,2.34802744264517e-20,0.330480409741559,0.643,0.382,8.5958936647797e-16,YDJC,up
ACAT2,2.40716368296954e-20,0.362011755310186,0.624,0.345,8.81238552698319e-16,ACAT2,up
KEAP1,2.55793969533194e-20,0.416485618521839,0.737,0.486,9.36436143064069e-16,KEAP1,up
ACER3,2.71473282378051e-20,0.484386687498868,0.648,0.387,9.93836539457807e-16,ACER3,up
SLC26A2,2.78165919963753e-20,-0.701010554978963,0.207,0.485,1.0183376163953e-15,SLC26A2,down
ZNF385B,2.78263696378212e-20,-0.453989341189864,0.023,0.333,1.018695566071e-15,ZNF385B,down
EIF3K,2.8250411541715e-20,0.784732507643428,0.93,0.913,1.03421931613064e-15,EIF3K,up
ACSM3,2.869329191543e-20,-0.322477510703222,0.042,0.348,1.05043272373198e-15,ACSM3,down
CYTH1,2.87193433640974e-20,0.418000550578971,0.784,0.541,1.05138644121624e-15,CYTH1,up
ATP6V1F,2.91174966929326e-20,0.404351473820359,0.911,0.769,1.06596243643157e-15,ATP6V1F,up
ADIPOR2,2.97843087708094e-20,0.396730188734546,0.681,0.418,1.09037375979056e-15,ADIPOR2,up
ISG20L2,3.11191636568696e-20,0.253625180037768,0.61,0.327,1.13924146231434e-15,ISG20L2,up
AKR1A1,3.19520560096609e-20,0.456444745140067,0.901,0.788,1.16973281845767e-15,AKR1A1,up
NCOA3,3.26289564547563e-20,0.467355955284367,0.822,0.588,1.19451346685217e-15,NCOA3,up
FANCL,3.30767823349424e-20,0.37193032198282,0.587,0.309,1.21090792449991e-15,FANCL,up
C15orf39,3.41133149891246e-20,0.267025498977226,0.465,0.196,1.24885434843686e-15,C15orf39,up
DBN1,3.55619321152789e-20,0.311353193127027,0.573,0.292,1.30188677280825e-15,DBN1,up
OCLN,3.5905531799023e-20,0.457993125371365,0.761,0.514,1.31446561363043e-15,OCLN,up
SRGAP1,3.6592698647133e-20,0.366543695919549,0.54,0.265,1.33962210477289e-15,SRGAP1,up
COG4,3.75123614024058e-20,0.275301166625485,0.592,0.303,1.37329003858067e-15,COG4,up
EIF3J,3.7670785018902e-20,0.416597726527537,0.812,0.582,1.37908976875698e-15,EIF3J,up
LMNA,3.78312901613228e-20,0.463336906015409,0.939,0.928,1.38496570151587e-15,LMNA,up
MACC1,3.95915394426452e-20,1.03301725898435,0.718,0.484,1.4494066674558e-15,MACC1,up
MYOF,3.96662893625437e-20,0.644824388451722,0.836,0.682,1.45214318727336e-15,MYOF,up
UBXN10,4.13761988029528e-20,-0.409773532597368,0.014,0.319,1.5147412619773e-15,UBXN10,down
PDK4,4.28363780840325e-20,-0.589920198878174,0.103,0.419,1.56819696527835e-15,PDK4,down
HNF1B,4.31170411511669e-20,-0.273188432315328,0.005,0.303,1.57847175950307e-15,HNF1B,down
AC005062.1,4.3610169047415e-20,0.411780449148254,0.338,0.123,1.59652467865682e-15,AC005062.1,up
RUSC1,4.60578984192816e-20,0.350991534794409,0.7,0.436,1.68613360323148e-15,RUSC1,up
STK38L,4.63589261818458e-20,0.414300040265714,0.648,0.375,1.69715392859119e-15,STK38L,up
SOBP,4.64448482338505e-20,-0.394948611891573,0.075,0.385,1.70029944899303e-15,SOBP,down
CNTLN,4.82726160581587e-20,0.277628255855192,0.54,0.255,1.76721220127313e-15,CNTLN,up
SMYD3,4.98978695301646e-20,-0.470437130376525,0.408,0.721,1.8267111056298e-15,SMYD3,down
SMC1A,4.99165481965755e-20,0.48081380940828,0.784,0.587,1.82739491292843e-15,SMC1A,up
SLC2A1,5.03624846925702e-20,0.72047033162556,0.775,0.532,1.8437202021103e-15,SLC2A1,up
NDUFAB1,5.25174598085159e-20,0.478402231830545,0.878,0.789,1.92261168612996e-15,NDUFAB1,up
PTPRK,5.53393572333808e-20,0.664822867727298,0.911,0.811,2.02591852895684e-15,PTPRK,up
BCL7C,5.62515056128032e-20,0.449555759442767,0.789,0.619,2.05931136897911e-15,BCL7C,up
UPF3B,5.80836979025083e-20,0.290383214871276,0.634,0.341,2.12638609651292e-15,UPF3B,up
ZNF331,6.41683271986718e-20,-0.673724970951478,0.183,0.488,2.34913829041618e-15,ZNF331,down
PATL1,6.95181848862155e-20,0.331128854838337,0.643,0.359,2.54499123049946e-15,PATL1,up
STRN,7.08354358772584e-20,0.386532257932795,0.746,0.495,2.59321447203055e-15,STRN,up
GNG5,7.57980936764745e-20,0.41130883986207,0.925,0.918,2.77489241140206e-15,GNG5,up
EXT1,7.59883652589294e-20,0.681643844063524,0.859,0.702,2.78185806376415e-15,EXT1,up
SAP30BP,8.118385186486e-20,0.421673132669189,0.765,0.507,2.97205963292066e-15,SAP30BP,up
NSUN5,8.18699550378853e-20,0.29710602959736,0.62,0.316,2.99717718398194e-15,NSUN5,up
TMF1,8.64817425367366e-20,-0.465912240446884,0.61,0.742,3.16601011252739e-15,TMF1,down
AP2B1,8.84181024791572e-20,-0.411608257971969,0.347,0.642,3.23689831365947e-15,AP2B1,down
ZDHHC12,8.90720239504123e-20,0.305792977895401,0.732,0.466,3.26083772480065e-15,ZDHHC12,up
DKK2,9.22534375738754e-20,-0.655608967846683,0.014,0.309,3.377306096142e-15,DKK2,down
GAS6,9.63363077670672e-20,-0.549633341752742,0.46,0.669,3.52677589104456e-15,GAS6,down
BLOC1S2,9.68338575321118e-20,0.295497734225588,0.601,0.342,3.54499069039308e-15,BLOC1S2,up
RIF1,1.0316703982078e-19,0.443838555488653,0.746,0.532,3.77684216079893e-15,RIF1,up
TBL1XR1,1.12428109646488e-19,0.519005254070149,0.887,0.738,4.11588066604828e-15,TBL1XR1,up
FAM107A,1.14281117326387e-19,-0.385474562154707,0.009,0.307,4.1837174242017e-15,FAM107A,down
MTURN,1.1641354155039e-19,-0.38571525579479,0.305,0.57,4.26178334261824e-15,MTURN,down
KHDRBS1,1.16450563335246e-19,0.39636992902873,0.925,0.87,4.26313867314001e-15,KHDRBS1,up
ITPR2,1.17188508567628e-19,-0.500161511970444,0.329,0.591,4.29015411015229e-15,ITPR2,down
AP004608.1,1.20121587798736e-19,-0.290275082754954,0,0.292,4.39753120772393e-15,AP004608.1,down
POLD4,1.22142900719785e-19,0.453033869074753,0.808,0.615,4.47152945245063e-15,POLD4,up
UBE2B,1.31978512584392e-19,0.385284158975175,0.864,0.705,4.83160136720202e-15,UBE2B,up
LRRC42,1.34289107263659e-19,0.280327517530434,0.61,0.343,4.9161899278153e-15,LRRC42,up
RASSF7,1.36335511894106e-19,-0.488469382223406,0.615,0.748,4.99110675493131e-15,RASSF7,down
ACIN1,1.38660889146394e-19,0.414795997062577,0.911,0.727,5.07623649076036e-15,ACIN1,up
LINC00342,1.45300736636151e-19,0.609428772742969,0.516,0.248,5.31931466751287e-15,LINC00342,up
MSH6,1.52066668244987e-19,0.362387157501212,0.624,0.366,5.56700865778072e-15,MSH6,up
YIPF3,1.53834072217282e-19,-0.418191550523719,0.568,0.779,5.63171154980249e-15,YIPF3,down
TXNDC17,1.55483107216562e-19,0.582497339207814,0.887,0.728,5.69208107209113e-15,TXNDC17,up
SPEF2,1.65939248654996e-19,-0.709060873421955,0.028,0.327,6.07486995401076e-15,SPEF2,down
RNF180,1.90621626539862e-19,-0.312849798734967,0.023,0.316,6.97846712599783e-15,RNF180,down
HCLS1,1.97233442827812e-19,-0.338252107668493,0.052,0.351,7.22051910848337e-15,HCLS1,down
EPB41L1,2.00253976488857e-19,0.55475148857508,0.728,0.532,7.33109782528058e-15,EPB41L1,up
WDR60,2.03449078838415e-19,-0.645147413463572,0.399,0.635,7.44806732719554e-15,WDR60,down
LYN,2.06606406143319e-19,0.542947352095025,0.732,0.481,7.56365392250075e-15,LYN,up
GBP2,2.09652961019135e-19,0.737882097942601,0.601,0.366,7.6751852499495e-15,GBP2,up
REV1,2.12843964200761e-19,0.338770579346105,0.77,0.49,7.79200468542566e-15,REV1,up
CNPY2,2.13096059045179e-19,-0.477381164528477,0.775,0.843,7.80123362558495e-15,CNPY2,down
KDELR3,2.13384212910519e-19,-0.394046040505133,0.192,0.467,7.8117826504412e-15,KDELR3,down
AL133415.1,2.26832226323706e-19,-0.39426271718921,0.056,0.355,8.30410097348456e-15,AL133415.1,down
CLDN4,2.27115235112109e-19,1.3909275337988,0.883,0.912,8.31446164221918e-15,CLDN4,up
HOMER2,2.33105073166087e-19,-0.551611992567187,0.437,0.65,8.53374362353729e-15,HOMER2,down
CA10,2.45051508744112e-19,-0.486269700423852,0.009,0.302,8.97109068361318e-15,CA10,down
TUBGCP3,2.47330668935459e-19,0.306799961517438,0.554,0.278,9.05452845905822e-15,TUBGCP3,up
MXD1,2.68317767927162e-19,0.523891078869846,0.653,0.396,9.82284516604546e-15,MXD1,up
EMSY,2.74497120946228e-19,0.455450902727182,0.667,0.391,1.00490651007205e-14,EMSY,up
CTNNAL1,2.74703226991496e-19,-0.388205015667029,0.178,0.51,1.00566104369317e-14,CTNNAL1,down
SCNN1G,2.85358446203092e-19,-0.45318921594616,0.094,0.397,1.0446687357049e-14,SCNN1G,down
RORA,2.90773535127767e-19,-0.469160076288995,0.521,0.772,1.06449283474924e-14,RORA,down
BOP1,3.00483360867653e-19,0.297766735443931,0.535,0.265,1.10003953580039e-14,BOP1,up
RHOQ,3.05656816724198e-19,-0.379035769040522,0.221,0.493,1.11897904034562e-14,RHOQ,down
FBXO32,3.06477551131382e-19,0.392487500269513,0.667,0.367,1.12198366693687e-14,FBXO32,up
POLD3,3.23642107426257e-19,0.387523013668156,0.582,0.316,1.18482139107678e-14,POLD3,up
EFEMP1,3.27600013797342e-19,0.538750373830701,0.441,0.192,1.19931089051069e-14,EFEMP1,up
CELF2,3.33868531531327e-19,-0.33166981371736,0.042,0.343,1.22225930708303e-14,CELF2,down
